,CleanRide_review,ride_rating,sentiment
3065,wanted write let uber amazing driver day soon got car handed bowl delicious treat thought sweet handed bottle water may big deal however actually made day polite helpful generous around awesome please please let driver jasur nazarou know awesome deserves sort praise uber driver take note guy driver need like wondeeful experience stephanie angelini angelinistephanie,5,1
3066,recently started driving uber know everything exactly supposed hiccup point probably saying got ripped many time first believe happened often badly claim happened time maybe instead bit ing stop using drive need extra money problem may may caused app company driver professional one issue rider app yet depend money support family take seriously please least give driver bad rating fare high wait long get fast least good driver bad review driver app company rate fault cause u deactivated like extra money earn depend fun thing family rant,5,1
3067,car went wrong address filthy charged x estimate never crap crap crap crap,1,0
3068,uber paying extra money lite area rip time glendale area card game tonites owes plus taking trying keep college kid happy care driver ride short dallorsfars taking away wait till get ride keep money themsevles want make nothing uber thris company need shut getting like reg cab company care money avg ride phoenix area please use someone else peak time,1,0
3069,continually amazed skill expertise road kind courteous knew every possible avenue travel prop uber fine selection,5,1
3070,never understand driver self driving uber car tempe arizona drugged tested know test positive uber put risk people life risk also open self huge lawsuit,1,0
3071,ordered uber get interview tempe live gilbert uber drive interview david ride charged normal amount way back charged extra accident car accident interview love know make accident make money ridiculous one worst company use use use lyft way trustworthy cheat take money,1,0
3072,driver rude refuse come pickup location driver name kamaljeet pb excuse getting charged parking lot well asked come pick location straight away say another person que baldev car number,1,0
3073,worst company ever involved driven month great review customer even eventually took part xchange leasing program getting double bump well learning really make enough money paying bill divest time get another job ended going country week potential employment trip fell behind leasing payment immedieately tried communicate situation see work something well talke anyone phone last week see difficutl communicate situation finally getting someone talk phone basically told anything needed talk xchange leasing month talking warranty company found xchange leasing disguise ran bunch people capable discussion leasing issue continually pushing discussion warranty discussion lead people tell xchange leasing something really weird long story short week first discussion actual discussion human uber come take car day one open honest talk xchange leasing insult never invest time company care le driver real people bringing money oh get lot fake pretend recording call phone wait hour talking never felt insulted giving time excuse company get mad thinking keep pretending care sure bad company,1,0
3074,data impressive idea plain heartless taxi drive mph translates per hour driver mention giving work mostly hampton ny raise rate per hour people problem paying ant hampton rate base rate basically app suck agree previous review said make penny consider drive min pickup min fare collect btw idea going min way stay fork li garbage fare drive fork nothing nobody tip people sure app find fare phone sure work surge wow make hour get red light know mention never work surge hour disappears approach know coming therefore make money turn app make money work hour surge btw ubers around time watching ant consumer app drive nut lyft show location another form torture confirms good spot taken lyfts uber fleet long haul nyc bro price includes gas lunch hour make make picked hampton complained fare uber said kosher sure dropped laguardia midtown rush hour worry sat night earned hampton minus gas hour know hampton driven taxi since part time good driver get driving mile every night drive mile mile add uber get financial jam use mongo night day suck problem suck driver evidenced fare got oh yeah driver premium fare profit base x fare make per hour pay mercedes grind dust xl fare far unlike gas station yukon car charger money last fare said give wait table get puker car care put kid app,1,0
3075,uber disrespectful company let driver cuss treat like nothing threw thing car charged customer uber care driving car playing ride someone else using account information taking trip found cancel debit card uber got mad cancel account want money back uber care anyone let one woman passenger get rape one uber driver let friend use car rape uber tryed hide rape saying fault glad uber cancel account worry cuss thing threw car worrying rape thank much uber,1,0
3076,pay lowest wage plus using car customer service expect customer service people company ceo ceo video went viral youtube,1,0
3077,far uber treat driver convict bad review someone like dismissed incident happens try get information automatically assume guilty recently sexually harrased one customer driving noticed uber situation brushed basically saying fault interacted customer immediately deactivated account without giving notification stated investigation called company got run around someone get back email stating account permanently deactivated victim want keep called good rating care driver beware stay away,1,0
3078,good experience almost driver dishonest use uber lot month due accident prevented driving case driver charged initial fare reported rider true husband many claim part uber eventually refunded case driver reported changed destination address true charged initial fare uber never refunded case driver charged initial fare reported provide correct destination address explained must system glitch late appointment doctor reported uber made racial discrimination remark true contacted uber demanded meeting driver clarify offensive report uber never able sustain driver claim eventually opted ignore message disappointing experience might use uber future cautious checking charge leave car service advice customer,3,0
3079,uber charged time trip took three week ago wrote help help charged time never replied money call bank dispute charged ban uber taking account thief hope last long downloaded lyft seem better service,1,0
3080,requested uber la vega standing front uber designated pickup spot hotel ordered uber contacted driver waiting minute said wrong spot hung cancelled pickup charged uber refuse refund charge contacted several time send exact generic email saying refund horrible customer service never use uber,1,0
3081,first time experience uber objectionable signed first time rider uber promotion called offer first timer first trip thru july difficult time get first one honored second one lamely refused app terrible willl allow promotion code accepted communication thru app rigid tortuous usual number charge description wo allow incoming call refers back app worthless top second driver conduct dress code second rate put mildly thank goodness lyft using along without problem whatsoever driver professionalism top rate even promotion automatic erase uber app use ever,1,0
3082,driver gurvinder car tata indica phone number chandigarh charged r instead r entered correct location following gps till drop wondering driver changed location correct till dropped driver somehow changed charged extra please check driver phone show completed trip got car something phone time thought something wrong ca trust uber charged four time fare supposed pay even confirmed shocked see email ridiculous lot uber ride onwards want tell everyone keep check uber driver india bad experience uber thought uber driver honest expect,1,0
3083,first foremost india customer care service uber help tab raise complaint solved taking sweet time respond customer deep trouble nobody help pathetic help help actually multiple issue faced uber today disgusting got ill ty freshener used cab apart driver stopped car middle ended trip told get unknown place helpless uber help tab work time need denied take destination work insisted told take x place work drop destination forced get taxi place destination thanks god found taxi way charged trip equivalent trip charge going help end yet driver ended trip wrongly charged time booking whose fault driver rude abusive uber help tab security raised many request uber help till help one important thing time nobody care abrupt ending trip reached destination late responsible first time wrongly charged become usual irritated pathetic disgusting,1,0
3084,uber absolute terrible customer service someone hacked account fortunately ca charge credit card afterwards ca activate account numerous email numerous useless advice like resetting password numerous time still day account still work way contact via service site response turn around time hour worst thing response robotic really try solve problem starting using car service uber punished offering poor service,1,0
3085,upset see price sky rocketed went first time national airport last time going coming home believe terrible liked driver fault park hotel garage day take shuttle wo use uber unless extreme emergency greed ugly thing driver benefiting rate hike boo uber,1,0
3086,constant problem manhattan get msg arriving nothing audacity charge cancellation fee deleting app phone got better service uber,1,0
3087,ca life man driving wreckless license plate wml must drunk uber sticker window like worked drunk think uber like represented teenager drive better,1,0
3088,booked ride night driver called asked get another driver far away driver missed airport bus take uber airport minute later cost extra uber refused pay first disappoint uber,4,1
3089,spent minute life trying simply update password information uber phone app absolute joke hurry get somewhere made huge mistake trying give company another chance managed waste time save time money frustration use fasten lyft anybody else company need close,1,0
3090,uber like dream come true yes nice comfortable ride pick right house need go main road catch taxi thumb uber,5,1
3091,uber crooked,1,0
3092,called uber take u union station american university section dc initial proposed charge pick got message surge pricing effect without proposed charge agreed since late reschedule company pick little traffic charge fee larger vehicle accommodate handicap regan airport without tip longer trip contacted uber difficult remorse whatsoever never use uber trtust factor car mediocre best accompany trusted circumstance,1,0
3093,access uber account give suggestion problem mobile already existing show made angry solution web page,3,0
3094,never used uber never reading review story news enough people stop using forced fix problem go business,1,0
3095,booked uber driver told far wo come pick suggested cancel book next driver told simply charged due cancellation company check worst experience hurry,1,0
3096,arrived airport trip super excited begin vacation however friend called uber highly regret totally switched happy mood pure frustration put worst mood possible friend took phone call uber uber driver poor communicating destination waiting around bit told gate told u waiting running hurry short rude manner communicated told arrival told u said departure cancelled ride uber audacity charge service normal world people arrive destination flight get picked arrival tried contact uber apparently real phone line call customer support trying get money back pain ruined whole start trip wanted money back probably fine little irritated experience probably still continued use uber simply refunded give uber credit use next trip still charged card told remove charge card said policy talked others similar situation happen able get full refund charged cancellation know refunding card particular policy seems company pick chooses want refund qualify policy guess prefer lose customer competitor refund simple cancellation simple cost close lost revenue weekend u using lyft transportation service instead first lyft ride really great driver even given u complimentary water protein bar car seat actually cool massage chair back point uber good company sooo many thing wrong aside stealing money customer prefer employee greedy anything cost get ahead referring driver nice occasion referring corporate dog devalue everyone around link article like learn toxicity uber culture http,1,0
3097,business san jose ca past week used uber transportation wonderful fulfilling experience professional clean friendly helpful driver use service future business trip,5,1
3098,wonderful driver chicago hyder gracious thoughtful friendly went way make ride enjoyable,5,1
3099,recently using uber cab prahalad nagar ahmadabad received bill amount massage uber cab service actual billing amount driver agree amount taken also driver rude tourchable book uber taxi service entire life look short issue urgent basis,1,0
3100,driver need know fact work hardly anyone making money uber preying onthe little money pay per ride compensate related expense almost uber driver know official cost driving mile math calculating related expense mile drive driver often losing money borrowing car many still tell make money uninformed losing money dangerous unhealthy work job better interesting bring accountant everybody math little money driver making driving hour often dangerous area late night go towards car maintenance depretation official cost driving mile drive mile ubet get cost even making minimum wage driver destroying car getting little rider cheap convenient ride ubet make money,1,0
3101,driver took age approach location show cancelled uber charged cancellation fee refund wrongly charged cancellation fee back credit card rather hold ransom instead uber account expected use miserable service ever bunch unethical moron,1,0
3102,requested different ubers every uber canceled uber joke smart use lift,1,0
3103,poor driving texting address look driving getting accident care others,1,0
3104,used twice charged twice used uber twice time going incoming overcharged stated charge trying get straightened called customer service kept sending form letter nothing complaint opinion uber scam yes get going charge least state charging one time charge three time stated charging took excess email get straightened waste money waste time uber stink,1,0
3105,use uber china australia india uk found reasonable took uber brisbane recently driver terrible female companion complained driver erratic unsafe driving general ignoring navigator ignoring direction uber driver knowing get one star rating complained u making remark idea nationality driver even radar companion sits university board government agency listed top woman business leader also similar board travel extensively asia europe india racist comment make immediately according uber guilty uber suspends account without discussion sending condescending patronizing email community also new warrior standard setter community political correctness protector multiculturalism supposedly account work despite trying several time contact resolve email answered one team touch still waiting uber arrogance know bound answer one condescending attitude make public claim back answer know one except falsely manufactured standard set based profit moral code conduct check balance denying process right reasonable reply natural justice passenger complaint service purposefully designed avoid human contact make morally one sided incoherent biased judgement complete isolation make unfounded derogatory unable replied judgment knew complain hrc responsibility local authority reasonable code contact conduct expect fair go uber best self serving corporate usurer community standard profit motive making false claim real people high standing real community expose hypocrite similar opinion write review,1,0
3106,recently use uber ny la guardia airport home riverdale ny fare higher trip going airport complained uber told pricing applied trip surge pricing effect period high demand high heavy traffic bad weather none condition applied fact asked driver upon pick particularly busy confirmed clearly fact said extremely light absolutely traffic trip airport home conversely trip airport three day earlier fare lower driver said traffic extremely heavy took alternate route save time firmly belive uber also us surge pricing mean increase revenue normally quiet time forcing customer pay higher fare order make fewer ride requested find disturbing unethical finally uber response complaint told fare displayed accepted ride true needed ride home price gouging improper unethical situation looking ride apps avoid uber future,2,0
3107,drive uber eats company value called partner end paying uber drive profit addition stress also want rate rating system control started driving uber recently laid needed income like many fell prey deceiving craiglist advertising tell make dollar hour fun bos way make money din even come close making minimum wage addition end year file tax told owed dollar tax tax oil change gasoline tire ended nothing also tried uber eats far worse waiting two hour get precious beep getting beep went four set stair customer even give tip delivery fee cent two hour made addition twenty hour uber eats made gasoline dollar far le minimum wage get deceived false add bos make much control everything rating many beep get tipping option still added app youselves favor stay away uber eats,1,0
3108,uber experience good except cancel price surge yesterday quoted dollar driver took crazy route bill dollar also got ripped driver went wrong way normal,3,0
3109,idea service experience service ok sadly app thousand error small issue good put star app work google map,2,0
3110,start stating new york uber laziest driver lazy compromising average crappy cab service experience driver refuse contact customer lack ounce hospitably ive seen cab map literally pas right lazy find even make despite address input driver get lazy drop wrong spot block away stop driver either old lazy stupid know gps work cause location error driver want make lot error driver make customer compensate uber refund system joke driver cancel trip cancel fee come pocket report give credit issue want real money toke back rating system adorably useless regardless many one star driver get point ca report driver ty service better make complaint seen driver treat like crap five four star ny lot driver american therefore big broken english barrier try explaining location someone understand vice versa reason ever use uber literally lyft error issue phone lyft also cheaper nicer driver uber cab service ubers good drunk lazy rider understand good customer consumer recommend lyft car renting drive,2,0
3111,always good drive uber today morning exam call uber driver mint reach revived call told reach within waited mint driver didnot turned literally missed please select professional driver else great loss uber driver need learn lesson,1,0
3112,spent hour personal time seeking lowest fare airport following meeting grand rapid mi government employee every dollar count option reviewed uber far cheapest downtown next best others hovered around google revealed secret technique preorder uber night shower spy circa text due surge pricing fare agreed previous evening minute already spent shower cancel without charged fee soonest cab fare minute away spare point deal cost cancelling uber point mean missed flight lost connection expensive misery nothing pay whatever asked sort like breaking middle nowhere mechanic crooked sheriff brother well played uber well played ca help think frequently used scenario else made aware surge thing night possibility done used stable priced cab service shall never use uber screwed transportation provider cheaper also left bitter taste grand rapid experience although everything else visit superb never recommend uber friend worst enemy none anything driver great,1,0
3113,reasonable service however intentionally way reach service driver result forgotten something luck example dealer us uber driver quick efficient got car thanked drove way problem patted realized bluetooth charger fallen pocket see driving hill see quickly asked service manager call uber driver thinking catch turned onto main road nope know minute keystone copism email brittany phone number much research find phone number intentionally tried contact u mode work turn uber satisfied hearing customer event really need reached caveat emptor,2,0
3114,uber give men chance cheat girlfriend wife happen know woman happened guy say uber really going meet another woman care woman boyfriend husband really uber cheating think uber ruining life destroying relationship think uber schedule hour online many hour getting paid something ensure men wo cheat,1,0
3115,continue overcharge ride call cancellation fee never moved original site uber driver stopped several block away turned around left stuck cancellation fee cancelled cancelling,1,0
3116,ordered uber xl party five toyota assigned seating five plus driver cram four backseat several email uber resulted bad ordered paid premium rate service get uber xl say party beware responsible knowing vehicle assigned seat number party,1,0
3117,good experience uber late website app wicked easy use customer journey great cab time driver far brilliant thanks uber,3,0
3118,transportation planner uber business service come handy issue everything vehicle new driver great vehicle old driver get lost part experience,4,1
3119,driving uber simultaneously good bad pay constantly fluctuating unstable one week another week working hour let anyone driver driver ride available incompetent system way contacting support except email app selecting specific problem even respond automated message based problem help maintenance gas cent gas credit card big whoop still spending week gas drive full time mile month service way cheap measly cent mile cent minute area customer always wanting make extra stop screwing time encourage people tip even uber eats wait long line bring food door tip waste time destroys car good make extra spending money full time mention customer petty leave bad rating something like dirt floor ok people car today dirt part time vacuum every ride expect much taxi service even people complain wireless aux iphone serious,2,0
3120,reading review disgruntled customer see experience unfortunately normal arrived manchester uk airport around pm used app contact driver app showed driver minute away waited minute receiving message ride cancelled part problem waiting area clearly indicated local police allowing car park easy met however receive call tried calling get answer give tried twice since midnight fewer car help one ride request cancelled within minute back home see uber charged u cancelled ride even one legitimately cancelled glad forum like lodge complaint prefer message reached wider audience since read uber given f better business bureau public know scam artist,1,0
3121,driver pulled said cancelling ride airport next driver informed probably higher fare last minute fare get charged fee asked refund card received template response stating issue credit account refund card cancelled uber account wife daughter well hope enjoy uber,1,0
3122,made attempt sign avail fully admit easily call cab using web think assume agree system user friendly wonder many poor review,1,0
3123,trying arrange ride uber uber credit every time request ride get error message contacted help desk email following instruction still ca request ride still wo provide refund keep thanking patience month trying use service still patience,1,0
3124,live europe started using uber traveling middle south america beginning everthing fine thought great service sadly proven wrong wanted go meddelin city colombia airport take flight panama city panama used uber app transfer price shown app approx paid normal taxi coming airport medellin city hurry took offer arrived airport though noticed booked cc uber ride everyone normally send complaint uber overcharge using uber app anyhow two day later received email uber believe wrote account permanently suspended suspended account permanently sending complaint via app anybody believe well seeing united airline one customer nothing shock u anymore want say need always look use alternative big company need much competition possible otherwise grow arrogant start treating customer like trash,1,0
3125,walk ever try contact uber happy people use save money instead taxi stupid,1,0
3126,today booked uber app showed car due minute went downstairs wait minute later still waiting time estimate arrival bounced back forth minute minute gave became clear picked time reach destination closed,1,0
3127,first day using uber morning trip passaic train station nj went fine evening though approaching station home trip driver call insists cancell ride cancel get charged fee ask refund credit account may use uber insist refund card bad practice bad service driver bad ethical practice nasir elmwood pk frustrated willing use north jersey,2,0
3128,simple easy love app ca live without much easier trying find normal cab,5,1
3129,attempting become uber driver trying update profile get message please wait spinning circle never connects three different computer called several time two separate number left message asking call never uber website also intuitive friendly also working lyft far good website work least point say stay away uber,1,0
3130,catch flight delhi called uber location know driver reached even called ask location instead call back tooked long since getting late flight need cancel booking need pay cancellation charge even fault,1,0
3131,try cancelling account find big surprise friend thought cancelled account along credit card info however hearing problem checked uber surprise cc info still account closed happened decided use cash feature delete cc number told even though friend signed used cash option may available everywhere guess several day back forth email uber finally told different account different cc one driver one customer find interesting driver license cc debit card retired walt disney mess consumer beware,1,0
3132,suburban tampa requested car tampa international airport driver lillie totally rude incompetent vehicle personal luggage back room comment barely understandable english said ride airport duh apparently know tampa international airport actual airport slammed door yelled call another uber need uber tampa sure get lillie,1,0
3133,happened washington dc need get airport uber driver arrives see family kid leaf inmediately without even saying uber charge cancelation charge know really need get airpost request another driver arrives exactly thing uber exactly thing course charge another top way contact worst service seen entire life course fighting get money back one way another stay away,1,0
3134,thinking making extra money uber think impossible contact phone direct email drove rider uber app difficult navigate register afterwards said rider canceled even though pick deliver nothing complain,1,0
3135,anti gay bully told faggot fck ur self mcd frappe u loser faggot die uber ever sends better find request another driver,1,0
3136,why hard find darlington satnav brings door always wrong road walk around road looking cab going problem,1,0
3137,driver never showed audacity charge full ride paid left ride super late event finally called cab yes cab showed say mario jersey city driver hell see mario ride cancel asap charged ride never took never saw ever uber refused credit account business charge whatever want never even pick accountable leaving stranded never use uber way common courtesy customer loyal passenger year treat people warned face wo believe customer service whatsover boycott uber pas word along many time,1,0
3138,annoying uber company keep charging account trip book charge non existing trip family member home weekend nobody went anywhere came trip charge annoying nobody complain charged trip country heaven sake many charge account uber company pretty questionable bank detail loaded ca delete mean access money anytime uber fraudulent company continue seek justice see,1,0
3139,waited almost hour every time looked app kept giving different time update waited since rush hour atlanta hour contacted driver claimed record request already picked someone else kept putting hold told take uber use company app removed phone,1,0
3140,referred friend uber got free ride made ride free ride work asked uber reimburse said block account violation explain asked question tried clarify case sent absolutely similar email answer question uber support work get referring friend,1,0
3141,charging unfair money trip mile trip minute charged pound showing much cost trip app pound charged liar thief,1,0
3142,app showing cab minute away time come building reach society gate cab drive allow seat said cancelled ur ride even call canceling quite rude never expected kind experience uber,1,0
3143,using uber year never got disappointed uber offering totally fek never got discount used lot coupon inviting frds promo code enter promo code uber say invalid though book cab getting promotion benefit fek summer offer,2,0
3144,driver give uber personal information private bank account l sure give company bank account informationtip consumer l poor driver l stay aways gangster uber,1,0
3145,longer use uber tried time today time request ride kept telling confirm payment count extremely unprofessional give driver stupid direction company menat serve people opposite cab expesive daily basis screw like uber,1,0
3146,uber wonderful driver speak english fluently always around wait long never car sparkling clean,5,1
3147,book hotel airport booked finally cost received email expensive normal cab expensive official cab took single trip airport hotel uber messed start like ryan air,1,0
3148,requestrd uber lift santa monica via app waitrd outside hotel driver seen driver cancelled chargeme dollar via paypal scam,1,0
3149,boston business today send uber pick lunch roxy grilled cheese first driver accepts minute later cancel guy drive right past restaurant text tell passed cancel person text tell advance standing front roxy grill call say tell standing outside door cold rain whole time mind say okay right cancel go back restaurant tell guy behind counter going recommends walk walgreens get uber frustrated finally someone named moses arrive tell story apologetic get back hotel see charged cancellation email uber informing happened refusing credit account welcome boston,1,0
3150,happened time row scheduled ride driver never showed one driver never showed called stating missed exit time missed flight airport guy bunch fag working guy ca tech time uber reliable making much money care customer submitted complain last time one responded number call app based horrible service driver name nabin driving toyota venza plate trust driver charged money never gave back upset situation,1,0
3151,going vacation soon suggested resort uber le costly taxi set uber account want store card number attached account use credit card thousand dollar available use purchased vanilla visa debit card talked vanilla ask card use uber assured card available card one use tried several time set uber account using card take customer service people totally suck job basically told bad sad time anyone investigate reason use type card said sometimes work use credit card type card used many receive direct deposit payroll instead checking account one think uber investigation find problem want try protect using type card expect uber try help figure worst service ever received given bad thing seen news lately uber worker ceo surprise,1,0
3152,recently decided give ty business app try first let say one call issue anyway download app set account begin get driver first use debit let explanation unable use try different payment okay credit card nope okay create pay pal unable use payment try different form payment fix even bought fu kng gift card use piece crap way time damn late take train know train nj transit stop location urber min top traffic turned hour minute get cab train place whole urber ride round trip ticket another cab train appt back train mention got back train appt yep guessed wait minute train min ride back dover instead paying another cab waited yep minute girl pick thanks urber dropped station morning right time havre late appt got picked time station instead using train going take urber price say working great always sort issue one call suck get broken as together fix issue future customer need lost one today give middle finger performance,1,0
3153,called uber black car get husband dfw airport estimate premium black car decided go one time went mile downtown dallas dfw minute since morning got settled plane checked account see charged going back forth week get fare charged within estimate trip pickup location destination result fare adjusted even though told estimated continued get reply different time finally cancelled account recourse except tell story someone else wo get ripped like way taxi ride back evening rush hour,1,0
3154,left holiday present uber ride elaine brought back hooray uber elaine,5,1
3155,received ride mile took le minute original estimated coast initial charge hour later received email stating driver adjusted destination fee adjusted disputed charge stating original destination correct provided screen shot google map pick drop address multiple email back forth still luck uber correcting call fraudulent charge customer service le desirable say least giving runaround asked contact number speak someone live luck forced dispute charge credit card company filing complaint better business bureau understand mistake happen failure correct mistake enexcusable uber lost routine customer today also gained poor advertisement dissatisfied customer warn friend coworkers using uber many option,1,0
3156,horrific experience waited uber driver minute stupid kept saying minute never showed uber nerve charge ride tried get contact customer service nothing rude,1,0
3157,lie cheat steal drive honor say owe,1,0
3158,ordered uber get work morning minute moving driver called said wanted ride need go lax obviously option canceled insisted driver canceled lesson learned anyway charged cancellation fee immediately complained respond fored back immediately sc saying charged correctly said asked refund hazel l provided credit fine initial response since needed go hoop demanded refund back credit card gretchen c responded policy mind uber user used uber eats work pretty often absolutely blew mind say uber officially lost user forever hope company implodes recent negative pr storm hit congrats lyft postmates new customer,1,0
3159,tried getting uber three time canceled u time waited last minute cancel u terrible customer service honestly unbelievable dont use uber,1,0
3160,great help uber came simple term explained uber pool booking booked cab chose option uber pool since first available option booking picture car option small car option picture fancy car cab arrived realized sharing initially found little weird agreed get sharing drop insisted driver drop first since wadala come driver agreed drop later said route phone prabhadevi drop told like get asked much said able tell trip found ridiculously uber come better solution cancel discontinue bull experience never travel uber india experience wasted time also recommend family friend take uber atleast india,1,0
3161,yr old son picked driver texting driving told cancelled ride account disabled get better im trying resolve issue trying tell email file match one record use one email im getting help moved lyft screw uber,1,0
3162,lost cell phone uber vehicle vacation la vega trying track driver day nightmare uber really customer service people available twitter uber lost item report eventually get response first uber lost item link website home page app also demand full rude detail driver name date trip cost trip time trip pickup drop location lost phone access app computer screwed send various uber contact minimum message purchased another iphone another sim card service provider go secure process use old phone number get app get ride detail give detail looked time basically tell driver phone need contact driver app get phone back scolded opening multiple thread containing sme issue sid case closed complained asking close case phone back reply care went contact driver process time day one ever answered try reach driver day lost car uber arrogant rude company care providing customer service toll free number customer online support terrible tell sent several dm said looked find direct message message hidden app help link customer supposed know use lyft awesome never ever use uber want clear driver problem finally able reach polite helpful uber rude unfriendly business model,1,0
3163,driver allowed cancel reason customer charged cancellation fee ubers new scam,1,0
3164,know overall rating star allow clarify tuesday called car without bothering confirm address driver came wrong place left without call next driver cancelled first patient cancelled today driver actually called direction cancelled message uber stood crutch snow waiting connect uber direct telephone complaint number finally took yellow cab lyft ride next time dump uber move lyft eric berger md,1,0
3165,uber gradually allowing driver poor review work fro safety issue even driver clearly influence among safety issue cancel ride due low review scoring passenger charged cancellation fee refused refund happened three time row cancelled trip within le hour lyft allows cancel trip like driver review score configured ride driver score try lyft cabify juno via choosing uber sure company come market provide much better service compete uber,2,0
3166,overpriced going small distance treat employee awful let underage child order ride find better service f people day,1,0
3167,bastard wasted much time declined joining told go get driver accreditation getting still declined kuunts,1,0
3168,working hour shift decided grocery shopping get uber take home snowy night requested uber giving another address go wait uber main road bag shopping taken bus rather paying uber happened time kept cancelling calling capital taxi place work big mall work grocery loblaws always tried get uber work last time kept using capital taxi since ur customer used uber lot anymore,1,0
3169,awful experience fro ohare home double time know pool give right drive town use,1,0
3170,got quoted ended paying driver purposely drove ton toll stay away dfw,1,0
3171,booked taxi leeds sowerby bridge saturday got taxi asked much cost driver said know email receive message tell u cost got taxi cost u trip lot empty uber taxi driving round waiting pick people demand high understand inflated price crazy need shocked disappointed using uber agree told price got charge someone without knowing cost first place choice car late cold already ordered,1,0
3172,driving uber week take almost half fare call booking fee another fare fee charge enough encourage people tip let passenger cancel compensate driver time tell final destination passenger sitting car go use driver make million really care le passenger see picture ca see picture many issue shocked still business,1,0
3173,uber thirsty money even know pick within time stated make wait charge cancellation fee dare choose another option company downward spiral lyft uber dare disappoint customer mardi gras season,1,0
3174,recent ride u jammed little uber car suitcase ride cost taxi took going airport watch extra charge user fee company greedy imagine much company made five u per hour,1,0
3175,uber tempt cheap fare request ride find charged double destination toll also driver cancelled job still charged complained said refunded true never received refund,1,0
3176,promos back ride promos back ride promos back ride promos back ride promos back ride promos back ride promos back ride promos back ride,1,0
3177,year old boy hailed uber ride late friday night february well say aided boy running away home check rule say need call ride parental permission umm permission good job uber,1,0
3178,want start saying never use uber first every time take trip know rate certain price matter go home certain time day know always price riding specific route time today took trip literally price said thing price buck literally get uber course literally problem app cause always problem app got home place look see charged ride charged wrong like time happened reversed reverse short screwed talking said went past location letting everyone know use uber disrespectful reverse money,1,0
3179,nothing good uber use arro app instead download arro phone much better uber surge pricing ever,1,0
3180,giving service kanpur biggest city poor take money account uber ride take additional money say authorization hold put back least eight day money access another thing uber gift card still want put monies ride checking account hold confirmed get paid uber gift card uber cab,1,0
3181,charged trip take person took uber bridgeport trumbull system complaining awful keep saying take trip charged wrongful thing respond back check family use app whatever family driver took wrong person need human customer service u guy deleted thing pissed kid yet responsible someone yes dollar change lunch dinner awful,3,0
3182,flight sfo uber never arrived time ask picked sent three different message said minute minute minute cansal drove miss flight sent sent complain said driver time know see message driver sent time needed picked never gain use service never recommend,1,0
3183,last nite got ride bad leg see hospital thought try uber thrid ride get cab time picker guess bad mood happens understand got charged cab cost dollar robbed went pissed year told myy people lost ton bus every one going try know ride got recorder free ride future ever use lost lot bus thanks captain tom,1,0
3184,driving two month done uber noticed unfair price pay decided ask passangers send via text much actually paid got email much actual fare time time got paid based fare trip steal driver take take report trip come back say oh ok fare adjusted adjust wrong never see money ever adjustment hit account never aware pay take like ride like passanger pay reality paid like,1,0
3185,wrote high driver going downtown nashville wanted also mention ride back hotel driver young man looked around early car old although seemed cleaned smelled horrible thick stench cigarette literally made sick tried converse hardly said two word really gave creepy feeling like car someone serious mental issue nice way put think feel safer regular taxi day say though really good experience two driver used destin fl two got nashville made want chance uber ever,2,0
3186,rode week two ago hour drive already costing enough disrespected due trans driver stopped way never stopping meter charged extra wrote uber said ca nothing say sorry good day wrote like ca give credit anything good day useless waste time never suggesting anyone worst company world would recommend anyone,1,0
3187,uber driver late stopped meter ahead supposed wave come call talk hang couple second later start moving towards u question ok arrives seems either drunk sleepy completely spaced want risk life partner year old son driver get aggressive want drive u anymore waited long tell yell scaring year old moment cancel trip order u get car year old boy getting car one leg ground driver decides accelerate fool playing game car child yell put car park harm anyone advised taking police moment like infant driver begin playing victim start pacing around car middle road door open hazard tantrum adult realises done wrong illegal contacted uber awaiting call happy active social medium presence escalate proper ombudsman well police really hope uber defend dangerous irresponsible individual resolve quickly disappointed angry edit update uber customer service call abysmal siding driver banning passenegers account whilst revealing anything hiding behind privacy policy strongly considering posting pic video driver car online customer service rep abhi provide u resolution fact made thing much much worse please pretend care dangerous behaviour clearly,1,0
3188,service really quick professional liked definitely recommend friend,5,1
3189,san diego got three charge chicago one evening uber two charge visa one paypal uber respond email whatsoever however visa paypal refunded money suppose uber account got hacked,1,0
3190,uber ripping everybidy charge much short distance almost safer faster get cab simce stupid map show driver meet person requested tge ride happneded several time driver find location everytime fare came surprise much used able contact driver tell address even,1,0
